Year,movieID,Actor_ID,Ethnicity,order,dob,age
1946,tt0038343,nm0894669,4,5,1923,23
1946,tt0038343,nm0938052,4,6,1896,50
1946,tt0038343,nm0730165,6,7,1892,54
1946,tt0038343,nm0388280,4,8,1892,54
1946,tt0038343,nm0751131,6,10,1916,30
1946,tt0038343,nm0131985,4,14,1934,12
1946,tt0038343,nm0164967,4,15,1920,26
1946,tt0038343,nm0179289,6,16,1911,35
1946,tt0038346,nm0484808,6,1,1919,27
1946,tt0038346,nm0307326,6,2,1905,41
1946,tt0038346,nm0186415,6,3,1918,28
1946,tt0038346,nm0027156,6,4,1918,28
1946,tt0038346,nm0409869,6,5,1914,32
1946,tt0038346,nm0751062,6,6,1918,28
1946,tt0038346,nm0656727,3,8,1880,66
1946,tt0038346,nm0695111,6,9,1917,29
1946,tt0038346,nm0849579,6,10,1915,31
1946,tt0038346,nm0012113,4,11,1906,40
1946,tt0038346,nm0036792,3,12,1906,40
1946,tt0038346,nm0065975,6,13,1903,43
1946,tt0038346,nm0086627,6,14,1914,32
1946,tt0038346,nm0151420,6,16,1899,47
1946,tt0038346,nm0164463,0,17,1893,53
1946,tt0038346,nm0189194,6,18,1907,39
1946,tt0038347,nm0725122,6,1,1906,40
1946,tt0038347,nm0713799,6,2,1917,29
1946,tt0038347,nm0151370,6,3,1898,48
1946,tt0038347,nm0448722,6,4,1916,30
1946,tt0038347,nm0003277,6,5,1883,63
1946,tt0038347,nm0914246,6,6,1887,59
1946,tt0038347,nm0790171,6,7,1900,46
1946,tt0038347,nm0167407,6,8,1909,37
1946,tt0038347,nm0136756,6,9,1921,25
1946,tt0038347,nm0395941,6,10,1918,28
1946,tt0038347,nm0174049,6,11,1907,39
1946,tt0038347,nm0307324,6,12,1902,44
1946,tt0038347,nm0109456,6,15,1922,24
1946,tt0038347,nm0732552,6,16,1898,48
1946,tt0038349,nm0235282,6,1,1911,35
1946,tt0038349,nm0024738,6,2,1919,27
1946,tt0038349,nm0928844,6,3,1916,30
1946,tt0038349,nm0888349,4,5,1904,42
1946,tt0038349,nm0249847,6,7,1914,32
1946,tt0038349,nm0576120,6,8,1904,42
1946,tt0038349,nm0177949,4,9,1906,40
1946,tt0038349,nm0033692,6,10,1921,25
1946,tt0038349,nm0108653,3,11,1891,55
1946,tt0038349,nm0253140,4,12,1898,48
1946,tt0038349,nm0837998,4,15,1899,47
1946,tt0038349,nm0515989,4,17,1892,54
1946,tt0038354,nm0658339,6,1,1914,32
1946,tt0038354,nm0509776,6,2,1906,40
1946,tt0038354,nm0362567,6,3,1893,53
1946,tt0038354,nm0178066,6,4,1888,58
1946,tt0038354,nm0871298,6,5,1913,33
1946,tt0038354,nm0428039,6,7,1915,31
1946,tt0038354,nm0874298,6,9,1900,46
1946,tt0038354,nm0911484,4,11,1916,30
1946,tt0038354,nm0206060,6,12,1916,30
1946,tt0038354,nm0413528,6,16,1907,39
1946,tt0038360,nm0002053,6,1,1907,39
1946,tt0038360,nm0898687,6,2,1920,26
1946,tt0038360,nm0000048,4,3,1904,42
1946,tt0038360,nm0002024,6,4,1911,35
1946,tt0038360,nm0235823,6,5,1920,26
1946,tt0038360,nm0285922,6,6,1898,48
1946,tt0038360,nm0146928,6,7,1886,60
1946,tt0038360,nm0680511,4,9,1919,27
1946,tt0038360,nm0054133,6,10,1893,53
1946,tt0038360,nm0552744,6,12,1908,38
1946,tt0038360,nm0878613,6,13,1906,40
1946,tt0038360,nm0931547,6,16,1904,42
1946,tt0038360,nm0041669,6,17,1880,66
1946,tt0038360,nm0057887,6,18,1914,32
1946,tt0038361,nm0293530,6,1,1926,20
1946,tt0038361,nm0219396,6,2,1914,32
1946,tt0038361,nm0030166,6,3,1918,28
1946,tt0038361,nm0262623,6,4,1885,61
1946,tt0038361,nm0449858,6,5,1884,62
1946,tt0038361,nm0532256,6,6,1895,51
1946,tt0038361,nm0452953,6,7,1926,20
1946,tt0038361,nm0227078,6,8,1895,51
1946,tt0038361,nm0816475,6,9,1908,38
1946,tt0038361,nm0405340,6,11,1888,58
1946,tt0038361,nm0388280,4,12,1892,54
1946,tt0038361,nm0111693,6,13,1873,73
1946,tt0038364,nm0640930,6,1,1922,24
1946,tt0038364,nm0623684,3,2,1914,32
1946,tt0038364,nm0531385,6,3,1889,57
1946,tt0038364,nm0035877,6,4,1890,56
1946,tt0038364,nm0385594,6,5,1875,71
1946,tt0038364,nm0176879,6,6,1903,43
1946,tt0038364,nm0926338,6,7,1916,30
1946,tt0038364,nm0492908,6,8,1910,36
1946,tt0038364,nm0086678,4,9,1905,41
1946,tt0038364,nm0075381,6,10,1895,51
1946,tt0038364,nm0010333,6,11,1908,38
1946,tt0038364,nm0113690,4,14,1891,55
1946,tt0038364,nm0115393,4,15,1916,30
1946,tt0038364,nm0151420,6,16,1899,47
1946,tt0038364,nm0203527,6,18,1888,58
1946,tt0038366,nm0064604,6,1,1909,37
1946,tt0038366,nm0011116,6,2,1920,26
1946,tt0038366,nm0447580,4,3,1898,48
1946,tt0038366,nm0395941,6,4,1918,28
1946,tt0038366,nm0292219,6,5,1913,33
1946,tt0038366,nm0117269,6,6,1910,36
1946,tt0038366,nm0401064,6,7,1909,37
1946,tt0038366,nm0933161,4,8,1894,52
1946,tt0038366,nm0272432,6,10,1906,40
1946,tt0038366,nm0017674,4,12,1904,42
1946,tt0038366,nm0107589,6,13,1897,49
1946,tt0038366,nm0613862,6,18,1900,46
1946,tt0038367,nm0802325,6,1,1908,38
1946,tt0038367,nm0482121,6,2,1905,41
1946,tt0038367,nm0799982,6,3,1934,12
1946,tt0038367,nm0314065,6,6,1904,42
1946,tt0038367,nm0354947,4,7,1891,55
1946,tt0038367,nm0397602,6,8,1895,51
1946,tt0038367,nm0184578,6,9,1897,49
1946,tt0038367,nm0247702,6,10,1934,12
1946,tt0038367,nm0232213,0,11,1900,46
1946,tt0038367,nm0517425,6,12,1897,49
1946,tt0038367,nm0018278,6,13,1926,20
1946,tt0038367,nm0178012,4,14,1894,52
1946,tt0038367,nm0180679,6,15,1893,53
1946,tt0038367,nm0283170,6,16,1898,48
1946,tt0038367,nm0400490,6,17,1910,36
1946,tt0038368,nm0802325,6,1,1908,38
1946,tt0038368,nm0482121,6,2,1905,41
1946,tt0038368,nm0799982,6,3,1934,12
1946,tt0038368,nm0354947,4,8,1891,55
1946,tt0038368,nm0421028,6,9,1902,44
1946,tt0038368,nm0367670,6,10,1882,64
1946,tt0038368,nm0036792,3,11,1906,40
1946,tt0038368,nm0590189,6,12,1926,20
1946,tt0038368,nm0111523,6,14,1902,44
1946,tt0038368,nm0187914,6,16,1886,60
1946,tt0038368,nm0242735,6,17,1900,46
1946,tt0038368,nm0254424,6,18,1886,60
1946,tt0038369,nm0000042,6,1,1913,33
1946,tt0038369,nm0000043,6,2,1922,24
1946,tt0038369,nm0000904,6,3,1906,40
1946,tt0038369,nm0196247,6,4,1909,37
1946,tt0038369,nm0235835,6,5,1923,23
1946,tt0038369,nm0694631,6,6,1890,56
1946,tt0038369,nm0064604,6,7,1909,37
1946,tt0038369,nm0293418,6,8,1895,51
1946,tt0038369,nm0182538,6,9,1901,45
1946,tt0038369,nm0942926,0,10,1894,52
1946,tt0038369,nm0269709,4,11,1905,41
1946,tt0038369,nm0761340,6,12,1906,40
1946,tt0038369,nm0057574,6,14,1905,41
1946,tt0038369,nm0080930,6,17,1886,60
1946,tt0038370,nm0000001,6,1,1899,47
1946,tt0038370,nm0001078,6,2,1903,43
1946,tt0038370,nm0146542,6,3,1922,24
1946,tt0038370,nm0212461,6,4,1907,39
1946,tt0038370,nm0760676,6,5,1927,19
1946,tt0038370,nm0711566,4,6,1890,56
1946,tt0038370,nm0269709,4,7,1905,41
1946,tt0038370,nm0395067,1,8,1911,35
1946,tt0038370,nm0342216,6,9,1940,6
1946,tt0038370,nm0028595,6,11,1921,25
1946,tt0038370,nm0057118,6,17,1917,29
1946,tt0038375,nm0113902,6,1,1904,42
1946,tt0038375,nm0369058,6,2,1887,59
1946,tt0038375,nm0384610,3,3,1914,32
1946,tt0038375,nm0581611,6,5,1901,45
1946,tt0038375,nm0479008,6,7,1878,68
1946,tt0038375,nm0828314,6,9,1893,53
1946,tt0038375,nm0651627,4,11,1884,62
1946,tt0038375,nm0296574,4,15,1906,40
1946,tt0038375,nm0360468,4,16,1901,45
1946,tt0038375,nm1116891,6,17,1901,45
1946,tt0038375,nm0429070,6,18,1898,48
1946,tt0038377,nm0606431,6,1,1901,45
1946,tt0038377,nm0551221,6,2,1920,26
1946,tt0038377,nm0235823,6,3,1920,26
1946,tt0038377,nm0485518,6,4,1899,47
1946,tt0038377,nm0831889,4,5,1903,43
1946,tt0038377,nm0838412,6,6,1908,38
1946,tt0038377,nm0038832,6,7,1903,43
1946,tt0038377,nm0036500,4,8,1884,62
1946,tt0038377,nm0187914,6,10,1886,60
1946,tt0038377,nm0242554,6,12,1896,50
1946,tt0038377,nm0242735,6,13,1900,46
1946,tt0038377,nm0357764,6,17,1903,43
1946,tt0038377,nm0367612,6,18,1887,59
1946,tt0038378,nm0329832,6,1,1917,29
1946,tt0038378,nm0355653,0,2,1920,26
1946,tt0038378,nm0429853,6,3,1923,23
1946,tt0038378,nm0070827,6,4,1917,29
1946,tt0038378,nm0329828,6,5,1921,25
1946,tt0038378,nm0317050,6,6,1922,24
1946,tt0038378,nm0502766,4,7,1907,39
1946,tt0038378,nm0121707,6,9,1886,60
1946,tt0038378,nm0055998,6,10,1902,44
1946,tt0038378,nm0205655,6,11,1906,40
1946,tt0038378,nm0329827,4,14,1886,60
1946,tt0038378,nm0663875,0,15,1904,42
1946,tt0038378,nm0201728,6,16,1893,53
1946,tt0038378,nm0242554,6,18,1896,50
1946,tt0038380,nm0595643,6,1,1936,10
1946,tt0038380,nm0003193,6,3,1866,80
1946,tt0038380,nm0822034,4,4,1908,38
1946,tt0038380,nm0903634,6,8,1894,52
1946,tt0038380,nm0070827,6,10,1917,29
1946,tt0038381,nm0420862,6,1,1937,9
1946,tt0038381,nm0185883,4,2,1912,34
1946,tt0038381,nm0392945,6,3,1930,16
1946,tt0038381,nm0665842,6,4,1921,25
1946,tt0038381,nm0172615,2,5,1889,57
1946,tt0038381,nm0382718,6,6,1931,15
1946,tt0038381,nm0573173,6,7,1938,8
1946,tt0038381,nm0914808,6,8,1889,57
1946,tt0038381,nm0908403,6,9,1907,39
1946,tt0038381,nm0816475,6,10,1908,38
1946,tt0038381,nm0640495,6,11,1885,61
1946,tt0038381,nm0647752,6,12,1889,57
1946,tt0038381,nm0017578,4,13,1882,64
1946,tt0038381,nm0017674,4,14,1904,42
1946,tt0038381,nm0103719,6,15,1920,26
1946,tt0038381,nm0104585,3,16,1897,49
1946,tt0038381,nm0166477,6,17,1885,61
1946,tt0038381,nm0227078,6,18,1895,51
1946,tt0038382,nm0335748,6,2,1923,23
1946,tt0038382,nm0094135,6,3,1889,57
1946,tt0038382,nm0906940,3,5,1887,59
1946,tt0038382,nm0000992,6,6,1884,62
1946,tt0038382,nm0686032,6,7,1894,52
1946,tt0038382,nm0394407,6,8,1885,61
1946,tt0038382,nm0750991,4,9,1919,27
1946,tt0038382,nm0005066,6,12,1911,35
1946,tt0038382,nm0170713,0,13,1919,27
1946,tt0038382,nm0082884,6,14,1889,57
1946,tt0038382,nm0111523,6,16,1902,44
1946,tt0038383,nm0001766,6,1,1907,39
1946,tt0038383,nm0191950,6,2,1910,36
1946,tt0038383,nm0528658,6,3,1926,20
1946,tt0038383,nm0461549,4,4,1911,35
1946,tt0038383,nm0939931,6,5,1892,54
1946,tt0038383,nm0070361,3,6,1889,57
1946,tt0038383,nm0079008,0,7,1916,30
1946,tt0038383,nm0000081,6,8,1938,8
1946,tt0038383,nm0949876,6,10,1879,67
1946,tt0038383,nm0050019,6,13,1889,57
1946,tt0038383,nm0123994,6,15,1891,55
1946,tt0038383,nm0185798,6,17,1915,31
1946,tt0038384,nm0950858,6,1,1892,54
1946,tt0038384,nm0722690,6,2,1899,47
1946,tt0038384,nm0752878,4,3,1899,47
1946,tt0038384,nm0448366,6,6,1885,61
1946,tt0038384,nm0852362,6,11,1888,58
1946,tt0038384,nm0240836,6,12,1889,57
1946,tt0038384,nm0222797,6,13,1894,52
1946,tt0038384,nm0447043,6,14,1884,62
1946,tt0038384,nm0933161,4,15,1894,52
1946,tt0038384,nm0262833,6,16,1882,64
1946,tt0038387,nm0369061,6,1,1894,52
1946,tt0038387,nm0623684,3,2,1914,32
1946,tt0038387,nm0928844,6,3,1916,30
1946,tt0038387,nm0011037,6,4,1918,28
1946,tt0038387,nm0531385,6,5,1889,57
1946,tt0038387,nm0926338,6,6,1916,30
1946,tt0038387,nm0168032,6,7,1916,30
1946,tt0038387,nm0168939,6,13,1909,37
1946,tt0038387,nm0003277,6,16,1883,63
1946,tt0038387,nm0302664,6,18,1903,43
1946,tt0038393,nm0254381,6,1,1904,42
1946,tt0038393,nm0086706,6,2,1933,13
1946,tt0038393,nm0281596,6,3,1882,64
1946,tt0038393,nm0829725,6,4,1923,23
1946,tt0038393,nm0801193,6,5,1880,66
1946,tt0038393,nm0193318,6,6,1902,44
1946,tt0038393,nm0242010,6,8,1902,44
1946,tt0038393,nm0163417,6,9,1889,57
1946,tt0038393,nm0354977,6,10,1919,27
1946,tt0038393,nm0118771,4,15,1893,53
1946,tt0038393,nm0124560,6,16,1891,55
1946,tt0038393,nm0238061,0,18,1889,57
1946,tt0038395,nm0000763,6,1,1909,37
1946,tt0038395,nm0002046,6,2,1901,45
1946,tt0038395,nm0001333,6,3,1917,29
1946,tt0038395,nm0733540,6,4,1915,31
1946,tt0038395,nm0000955,6,5,1903,43
1946,tt0038395,nm0005994,6,6,1899,47
1946,tt0038395,nm0390189,6,7,1893,53
1946,tt0038395,nm0725897,4,8,1890,56
1946,tt0038395,nm0000978,6,9,1913,33
1946,tt0038395,nm0222596,4,10,1905,41
1946,tt0038395,nm0193960,6,11,1913,33
1946,tt0038395,nm0387556,6,12,1906,40
1946,tt0038395,nm0387561,6,13,1877,69
1946,tt0038395,nm0136756,6,14,1921,25
1946,tt0038395,nm0828668,6,15,1902,44
1946,tt0038395,nm0017578,4,18,1882,64
1946,tt0038401,nm0000890,4,1,1913,33
1946,tt0038401,nm0171935,6,2,1919,27
1946,tt0038401,nm0446769,6,3,1899,47
1946,tt0038401,nm0103627,6,4,1912,34
1946,tt0038401,nm0241523,6,5,1889,57
1946,tt0038401,nm0387556,6,6,1906,40
1946,tt0038401,nm0354947,4,7,1891,55
1946,tt0038401,nm0166976,6,8,1915,31
1946,tt0038401,nm0507849,6,9,1873,73
1946,tt0038401,nm0203527,6,10,1888,58
1946,tt0038401,nm0517425,6,11,1897,49
1946,tt0038409,nm0191950,6,1,1910,36
1946,tt0038409,nm0006807,6,2,1920,26
1946,tt0038409,nm0168215,4,3,1917,29
1946,tt0038409,nm0180987,3,4,1900,46
1946,tt0038409,nm0392442,3,5,1888,58
1946,tt0038409,nm0933311,6,6,1900,46
1946,tt0038409,nm0591615,6,7,1898,48
1946,tt0038409,nm0922599,0,10,1913,33
1946,tt0038409,nm0641337,6,12,1924,22
1946,tt0038409,nm0000048,4,13,1904,42
1946,tt0038409,nm0041669,6,14,1880,66
1946,tt0038409,nm0151104,5,15,1892,54
1946,tt0038409,nm0262833,6,16,1882,64
1946,tt0038409,nm0283170,6,18,1898,48
1946,tt0038411,nm0595643,6,1,1936,10
1946,tt0038411,nm0867538,6,2,1898,48
1946,tt0038411,nm0557555,6,3,1921,25
1946,tt0038411,nm0715748,4,4,1916,30
1946,tt0038411,nm0640547,6,5,1880,66
1946,tt0038411,nm0581197,6,6,1919,27
1946,tt0038411,nm0156190,6,7,1891,55
1946,tt0038411,nm0414038,6,8,1888,58
1946,tt0038411,nm0709917,0,9,1898,48
1946,tt0038411,nm0141466,6,14,1936,10
1946,tt0038411,nm0286704,4,16,1902,44
1946,tt0038415,nm0504125,6,1,1925,21
1946,tt0038415,nm0017376,6,2,1914,32
1946,tt0038415,nm0084098,6,3,1914,32
1946,tt0038415,nm0697733,6,4,1913,33
1946,tt0038415,nm0757064,6,5,1883,63
1946,tt0038415,nm0002143,6,6,1886,60
1946,tt0038415,nm0227644,4,7,1887,59
1946,tt0038415,nm0232766,6,8,1896,50
1946,tt0038415,nm0176879,6,9,1903,43
1946,tt0038415,nm0146928,6,10,1886,60
1946,tt0038415,nm0036792,3,11,1906,40
1946,tt0038415,nm0167364,4,12,1891,55
1946,tt0038415,nm0307324,6,13,1902,44
1946,tt0038415,nm0247401,6,14,1919,27
1946,tt0038415,nm0593468,6,15,1918,28
1946,tt0038415,nm0089524,6,17,1887,59
1946,tt0038416,nm0570192,6,1,1916,30
1946,tt0038416,nm0001870,6,2,1907,39
1946,tt0038416,nm0000802,6,3,1906,40
1946,tt0038416,nm0840330,6,4,1908,38
1946,tt0038416,nm0665850,6,5,1911,35
1946,tt0038416,nm0387556,6,6,1906,40
1946,tt0038416,nm0003193,6,7,1866,80
1946,tt0038416,nm0060904,6,8,1888,58
1946,tt0038416,nm0184578,6,9,1897,49
1946,tt0038416,nm0418155,6,10,1883,63
1946,tt0038416,nm0050019,6,13,1889,57
1946,tt0038416,nm0087404,6,14,1876,70
1946,tt0038416,nm0173993,6,15,1897,49
1946,tt0038416,nm0201227,6,16,1876,70
1946,tt0038416,nm0636834,6,18,1898,48
1946,tt0038418,nm0606431,6,1,1901,45
1946,tt0038418,nm0581218,6,2,1919,27
1946,tt0038418,nm0485518,6,3,1899,47
1946,tt0038418,nm0838412,6,4,1908,38
1946,tt0038418,nm0831889,4,5,1903,43
1946,tt0038418,nm0136293,6,6,1892,54
1946,tt0038418,nm0137393,6,7,1913,33
1946,tt0038418,nm0382954,4,9,1895,51
1946,tt0038418,nm0515989,4,12,1892,54
1946,tt0038418,nm0675353,6,14,1917,29
1946,tt0038418,nm0731392,6,15,1921,25
1946,tt0038418,nm0879119,6,18,1900,46
1946,tt0038419,nm0000964,4,1,1899,47
1946,tt0038419,nm0428354,6,2,1919,27
1946,tt0038419,nm0492444,6,3,1923,23
1946,tt0038419,nm0907785,6,4,1920,26
1946,tt0038419,nm0306786,6,5,1903,43
1946,tt0038419,nm0654239,6,6,1887,59
1946,tt0038419,nm0807580,6,7,1863,83
1946,tt0038419,nm0370821,6,8,1905,41
1946,tt0038419,nm0052354,6,9,1896,50
1946,tt0038419,nm0021329,6,10,1880,66
1946,tt0038419,nm0181960,6,11,1876,70
1946,tt0038419,nm0060904,6,12,1888,58
1946,tt0038419,nm0640547,6,13,1880,66
1946,tt0038419,nm0079645,6,15,1887,59
1946,tt0038419,nm0000946,6,16,1909,37
1946,tt0038419,nm0170969,6,18,1885,61
1946,tt0038420,nm0604656,6,1,1890,56
1946,tt0038420,nm0943978,4,2,1916,30
1946,tt0038420,nm0445523,6,3,1890,56
1946,tt0038420,nm0869429,6,4,1917,29
1946,tt0038420,nm0703689,6,5,1920,26
1946,tt0038420,nm0178066,6,6,1888,58
1946,tt0038420,nm0860471,6,7,1925,21
1946,tt0038420,nm0000748,6,8,1902,44
1946,tt0038420,nm0030194,6,10,1897,49
1946,tt0038420,nm0816475,6,11,1908,38
1946,tt0038420,nm0152159,6,12,1943,3
1946,tt0038420,nm0157522,6,13,1892,54
1946,tt0038420,nm0593392,6,17,1883,63
1946,tt0038422,nm0212761,6,1,1907,39
1946,tt0038422,nm0040374,6,2,1895,51
1946,tt0038422,nm0789211,6,3,1910,36
1946,tt0038422,nm0852365,6,5,1883,63
1946,tt0038422,nm0601117,6,6,1908,38
1946,tt0038422,nm0725173,6,8,1886,60
1946,tt0038422,nm0071881,6,9,1914,32
1946,tt0038422,nm0571602,3,10,1880,66
1946,tt0038422,nm0210600,3,14,1903,43
1946,tt0038422,nm0262846,6,15,1893,53
1946,tt0038422,nm0352368,4,16,1899,47
1946,tt0038422,nm0454559,6,17,1895,51
1946,tt0143189,nm0254381,6,1,1904,42
1946,tt0143189,nm0086706,6,2,1933,13
1946,tt0143189,nm0281596,6,3,1882,64
1946,tt0143189,nm0829725,6,4,1923,23
1946,tt0143189,nm0313358,6,5,1920,26
1946,tt0143189,nm0452133,6,6,1896,50
1946,tt0143189,nm0163417,6,7,1889,57
1946,tt0143189,nm0528677,4,8,1897,49
1946,tt0143189,nm0242010,6,9,1902,44
1946,tt0143189,nm0564991,6,11,1892,54
1946,tt0143189,nm0154184,4,13,1881,65
1946,tt0143189,nm0068216,6,14,1898,48
1946,tt0143189,nm0122590,6,15,1884,62
1946,tt0038427,nm0604656,6,2,1890,56
1946,tt0038427,nm0237025,6,3,1918,28
1946,tt0038427,nm0747413,6,4,1904,42
1946,tt0038427,nm0003193,6,5,1866,80
1946,tt0038427,nm0166477,6,6,1885,61
1946,tt0038427,nm0572783,6,7,1921,25
1946,tt0038427,nm0030194,6,8,1897,49
1946,tt0038427,nm0507568,4,9,1880,66
1946,tt0038427,nm0392403,6,11,1927,19
1946,tt0038427,nm0914808,6,13,1889,57
1946,tt0038427,nm0193321,4,14,1915,31
1946,tt0038427,nm0177949,4,15,1906,40
1946,tt0038427,nm0842813,6,16,1927,19
1946,tt0038428,nm0193411,3,1,1916,30
1946,tt0038428,nm0232655,3,2,1921,25
1946,tt0038428,nm0452128,6,3,1882,64
1946,tt0038428,nm0709902,6,5,1889,57
1946,tt0038428,nm0731392,6,6,1921,25
1946,tt0038428,nm0478446,6,7,1910,36
1946,tt0038428,nm0108653,3,15,1891,55
1946,tt0038428,nm0219783,6,16,1895,51
1946,tt0038428,nm0254424,6,17,1886,60
1946,tt0038429,nm0002285,6,1,1899,47
1946,tt0038429,nm0872456,6,2,1910,36
1946,tt0038429,nm0003339,6,3,1890,56
1946,tt0038429,nm0172615,2,4,1889,57
1946,tt0038429,nm0285922,6,5,1898,48
1946,tt0038429,nm0362869,6,6,1920,26
1946,tt0038429,nm0641035,6,7,1907,39
1946,tt0038429,nm0762557,6,8,1885,61
1946,tt0038429,nm0040090,6,12,1887,59
1946,tt0038429,nm0047677,6,13,1907,39
1946,tt0038429,nm0080930,6,15,1886,60
1946,tt0038429,nm0106248,6,17,1917,29
1946,tt0038429,nm0115766,6,18,1904,42
1946,tt0038430,nm0062828,4,1,1889,57
1946,tt0038430,nm0237655,6,2,1914,32
1946,tt0038430,nm0292433,6,3,1887,59
1946,tt0038430,nm0838412,6,4,1908,38
1946,tt0038430,nm0137393,6,5,1913,33
1946,tt0038430,nm0624005,6,6,1893,53
1946,tt0038430,nm0682560,6,8,1875,71
1946,tt0038430,nm0122834,6,9,1881,65
1946,tt0038430,nm0372271,6,12,1923,23
1946,tt0038430,nm0398250,6,13,1886,60
1946,tt0038430,nm0604702,6,17,1915,31
1946,tt0038431,nm0045420,6,1,1912,34
1946,tt0038431,nm0467170,6,3,1904,42
1946,tt0038431,nm0822792,4,5,1884,62
1946,tt0038431,nm0193011,6,6,1904,42
1946,tt0038431,nm0163417,6,7,1889,57
1946,tt0038431,nm0908124,4,8,1904,42
1946,tt0038431,nm0182538,6,9,1901,45
1946,tt0038431,nm0388232,4,10,1893,53
1946,tt0038431,nm0654136,6,11,1902,44
1946,tt0038431,nm0933161,4,13,1894,52
1946,tt0038431,nm0606531,6,14,1908,38
1946,tt0038431,nm0294343,4,16,1909,37
1946,tt0038431,nm0054117,6,17,1902,44
1946,tt0038434,nm0007218,6,1,1904,42
1946,tt0038434,nm0640930,6,2,1922,24
1946,tt0038434,nm0165802,6,3,1905,41
1946,tt0038434,nm0035877,6,4,1890,56
1946,tt0038434,nm0723935,6,5,1902,44
1946,tt0038434,nm0110917,6,7,1919,27
1946,tt0038434,nm0913094,6,8,1878,68
1946,tt0038434,nm0222797,6,10,1894,52
1946,tt0038434,nm0164967,4,12,1920,26
1946,tt0038434,nm0038663,6,13,1884,62
1946,tt0038434,nm0057308,6,15,1916,30
1946,tt0038434,nm0076284,6,18,1880,66
1946,tt0038441,nm0000789,6,1,1917,29
1946,tt0038441,nm0808179,6,2,1902,44
1946,tt0038441,nm0790064,6,3,1926,20
1946,tt0038441,nm0799686,6,4,1938,8
1946,tt0038441,nm0692093,6,5,1912,34
1946,tt0038441,nm0223190,6,6,1912,34
1946,tt0038441,nm0003124,6,7,1881,65
1946,tt0038441,nm0174725,6,13,1918,28
1946,tt0038441,nm0179289,6,18,1911,35
1946,tt0038446,nm0692093,6,1,1912,34
1946,tt0038446,nm0431502,6,2,1917,29
1946,tt0038446,nm0605685,6,3,1915,31
1946,tt0038446,nm0832065,4,4,1904,42
1946,tt0038446,nm0385594,6,5,1875,71
1946,tt0038446,nm0397427,6,6,1884,62
1946,tt0038446,nm0055899,4,7,1884,62
1946,tt0038446,nm0372980,6,9,1908,38
1946,tt0038446,nm0010333,6,11,1908,38
1946,tt0038446,nm0357764,6,14,1903,43
1946,tt0038446,nm0624384,3,15,1898,48
1946,tt0038446,nm0724188,6,16,1915,31
1946,tt0038447,nm0875861,6,1,1919,27
1946,tt0038447,nm0581218,6,2,1919,27
1946,tt0038447,nm0596056,6,3,1914,32
1946,tt0038447,nm0771696,6,4,1908,38
1946,tt0038447,nm0397602,6,5,1895,51
1946,tt0038447,nm0838412,6,6,1908,38
1946,tt0038447,nm0936755,6,7,1890,56
1946,tt0038447,nm0356159,6,8,1882,64
1946,tt0038447,nm0010958,6,9,1885,61
1946,tt0038447,nm0219783,6,11,1895,51
1946,tt0038447,nm0242554,6,12,1896,50
1946,tt0038447,nm0280900,6,14,1897,49
1946,tt0038447,nm0286704,4,15,1902,44
1946,tt0038448,nm0852710,6,1,1906,40
1946,tt0038448,nm0236888,3,2,1914,32
1946,tt0038448,nm0083500,6,3,1907,39
1946,tt0038448,nm0835012,3,4,1908,38
1946,tt0038448,nm0056719,6,6,1889,57
1946,tt0038448,nm0790164,6,7,1889,57
1946,tt0038448,nm0717137,6,8,1904,42
1946,tt0038448,nm0026049,6,9,1895,51
1946,tt0038448,nm0181075,6,10,1900,46
1946,tt0038448,nm0746705,6,11,1913,33
1946,tt0038448,nm0950958,1,12,1915,31
1946,tt0038448,nm0109456,6,14,1922,24
1946,tt0038448,nm0137396,6,15,1885,61
1946,tt0038448,nm0150903,1,16,1876,70
1946,tt0038449,nm0866010,3,1,1874,72
1946,tt0038449,nm0912846,6,2,1926,20
1946,tt0038449,nm0950958,1,3,1915,31
1946,tt0038449,nm0003277,6,5,1883,63
1946,tt0038449,nm0079008,0,6,1916,30
1946,tt0038449,nm0249847,6,8,1914,32
1946,tt0038449,nm0254424,6,9,1886,60
1946,tt0038449,nm0168939,6,12,1909,37
1946,tt0038449,nm0414038,6,14,1888,58
1946,tt16977804,nm0750706,6,1,1955,-9
1946,tt16977804,nm11112741,6,2,1973,-27
1946,tt16977804,nm8934335,6,10,1995,-49
1946,tt0038452,nm0866010,3,1,1874,72
1946,tt0038452,nm0603646,0,2,1902,44
1946,tt0038452,nm0141479,0,3,1911,35
1946,tt0038452,nm0317050,6,5,1922,24
1946,tt0038452,nm0391833,6,6,1918,28
1946,tt0038452,nm0174049,6,7,1907,39
1946,tt0038452,nm0253141,6,8,1904,42
1946,tt0038452,nm0382954,4,9,1895,51
1946,tt0038452,nm0752878,4,10,1899,47
1946,tt0038452,nm0247305,6,12,1882,64
1946,tt0038452,nm0908124,4,13,1904,42
1946,tt0038452,nm0663875,0,14,1904,42
1946,tt0038452,nm0390676,6,15,1895,51
1946,tt0038452,nm0911955,4,16,1908,38
1946,tt0038452,nm0253140,4,17,1898,48
1946,tt0038453,nm0000840,6,1,1911,35
1946,tt0038453,nm0916067,6,2,1889,57
1946,tt0038453,nm0000904,6,3,1906,40
1946,tt0038453,nm0828594,6,4,1916,30
1946,tt0038453,nm0471031,6,5,1916,30
1946,tt0038453,nm0236157,6,6,1926,20
